0.0, 0.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.93, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.94, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.95, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.96, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.97, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.98, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-0.99, 1.0
-1.0, 1.0
-1.0, 1.0
-1.0, 1.0
-1.01, 1.0
-1.04, 0.99
-1.08, 0.96
-1.11, 0.92
-1.14, 0.87
-1.17, 0.83
-1.2, 0.78
-1.22, 0.74
-1.25, 0.69
-1.27, 0.65
-1.29, 0.6
-1.31, 0.55
-1.32, 0.5
-1.34, 0.45
-1.35, 0.4
-1.36, 0.35
-1.36, 0.3
-1.37, 0.25
-1.37, 0.2
-1.37, 0.15
-1.37, 0.1
-1.36, 0.04
-1.35, -0.01
-1.34, -0.06
-1.33, -0.11
-1.32, -0.16
-1.3, -0.21
-1.28, -0.25
-1.27, -0.29
-1.25, -0.33
-1.24, -0.37
-1.22, -0.41
-1.21, -0.44
-1.2, -0.47
-1.19, -0.5
-1.18, -0.53
-1.17, -0.56
-1.16, -0.58
-1.15, -0.61
-1.14, -0.63
-1.13, -0.65
-1.12, -0.67
-1.12, -0.69
-1.11, -0.71
-1.1, -0.72
-1.1, -0.74
-1.09, -0.75
-1.09, -0.77
-1.08, -0.78
-1.08, -0.79
-1.07, -0.81
-1.07, -0.82
-1.06, -0.83
-1.06, -0.84
-1.06, -0.85
-1.05, -0.86
-1.05, -0.86
-1.05, -0.87
-1.05, -0.88
-1.04, -0.89
-1.04, -0.89
-1.04, -0.9
-1.04, -0.9
-1.03, -0.91
-1.03, -0.91
-1.03, -0.92
-1.03, -0.92
-1.03, -0.93
-1.03, -0.93
-1.02, -0.94
-1.02, -0.94
-1.02, -0.94
-1.02, -0.95
-1.02, -0.95
-1.02, -0.95
-1.02, -0.96
-1.02, -0.96
-1.01, -0.96
-1.01, -0.96
-1.01, -0.96
-1.01, -0.97
-1.01, -0.97
-1.01, -0.97
-1.01, -0.97
-1.01, -0.97
-1.01, -0.98
-1.01, -0.98
-1.01, -0.98
-1.01, -0.98
-1.01, -0.98
-1.01, -0.98
-1.01, -0.98
-1.01, -0.98
-1.01, -0.98
-1.01, -0.99
-1.01, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -0.99
-1.0, -1.0
-1.0, -1.0
-1.0, -1.0
-1.0, -1.01
-0.98, -1.04
-0.96, -1.08
-0.92, -1.11
-0.88, -1.14
-0.84, -1.17
-0.79, -1.2
-0.75, -1.23
-0.7, -1.25
-0.66, -1.27
-0.61, -1.29
-0.56, -1.31
-0.51, -1.33
-0.46, -1.34
-0.41, -1.35
-0.36, -1.36
-0.31, -1.37
-0.26, -1.37
-0.21, -1.37
-0.16, -1.37
-0.1, -1.37
-0.05, -1.37
-0.0, -1.36
0.05, -1.35
0.1, -1.34
0.15, -1.32
0.2, -1.31
0.24, -1.29
0.29, -1.27
0.33, -1.26
0.37, -1.24
0.4, -1.23
0.44, -1.22
0.47, -1.2
0.5, -1.19
0.53, -1.18
0.55, -1.17
0.58, -1.16
0.6, -1.15
0.63, -1.14
0.65, -1.13
0.67, -1.13
0.69, -1.12
0.7, -1.11
0.72, -1.11
0.74, -1.1
0.75, -1.09
0.77, -1.09
0.78, -1.08
0.79, -1.08
0.8, -1.07
0.82, -1.07
0.83, -1.07
0.84, -1.06
0.84, -1.06
0.85, -1.06
0.86, -1.05
0.87, -1.05
0.88, -1.05
0.88, -1.04
0.89, -1.04
0.9, -1.04
0.9, -1.04
0.91, -1.03
0.91, -1.03
0.92, -1.03
0.92, -1.03
0.93, -1.03
0.93, -1.03
0.94, -1.02
0.94, -1.02
0.94, -1.02
0.95, -1.02
0.95, -1.02
0.95, -1.02
0.95, -1.02
0.96, -1.02
0.96, -1.02
0.96, -1.01
0.96, -1.01
0.97, -1.01
0.97, -1.01
0.97, -1.01
0.97, -1.01
0.97, -1.01
0.97, -1.01
0.98, -1.01
0.98, -1.01
0.98, -1.01
0.98, -1.01
0.98, -1.01
0.98, -1.01
0.98, -1.01
0.98, -1.01
0.99, -1.01
0.99, -1.01
0.99, -1.01
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
0.99, -1.0
1.0, -1.0
1.0, -1.0
1.0, -1.0
1.01, -1.0
1.04, -0.98
1.08, -0.96
1.11, -0.92
1.14, -0.88
1.17, -0.84
1.2, -0.79
1.23, -0.75
1.25, -0.7
1.27, -0.65
1.29, -0.61
1.31, -0.56
1.33, -0.51
1.34, -0.46
1.35, -0.41
1.36, -0.36
1.37, -0.31
1.37, -0.26
1.37, -0.21
1.37, -0.15
1.37, -0.1
1.37, -0.05
1.36, -0.0
1.35, 0.05
1.34, 0.1
1.32, 0.15
1.31, 0.2
1.29, 0.24
1.27, 0.29
1.26, 0.33
1.24, 0.37
1.23, 0.4
1.22, 0.44
1.2, 0.47
1.19, 0.5
1.18, 0.53
1.17, 0.55
1.16, 0.58
1.15, 0.6
1.14, 0.63
1.13, 0.65
1.13, 0.67
1.12, 0.69
1.11, 0.7
1.11, 0.72
1.1, 0.74
1.09, 0.75
1.09, 0.77
1.08, 0.78
1.08, 0.79
1.07, 0.8
1.07, 0.82
1.07, 0.83
1.06, 0.84
1.06, 0.85
1.06, 0.85
1.05, 0.86
1.05, 0.87
1.05, 0.88
1.04, 0.88
1.04, 0.89
1.04, 0.9
1.04, 0.9
1.03, 0.91
1.03, 0.91
1.03, 0.92
1.03, 0.92
1.03, 0.93
1.03, 0.93
1.02, 0.94
1.02, 0.94
1.02, 0.94
1.02, 0.95
1.02, 0.95
1.02, 0.95
1.02, 0.95
1.02, 0.96
1.02, 0.96
1.01, 0.96
1.01, 0.96
1.01, 0.97
1.01, 0.97
1.01, 0.97
1.01, 0.97
1.01, 0.97
1.01, 0.97
1.01, 0.98
1.01, 0.98
1.01, 0.98
1.01, 0.98
1.01, 0.98
1.01, 0.98
1.01, 0.98
1.01, 0.98
1.01, 0.99
1.01, 0.99
1.01, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 0.99
1.0, 1.0
1.0, 1.0
