100, 0, 135,  0.0202
100, 0, 135,  0.0082
100, 0, 135,  0.0084
100, 2, 133,  0.0104
100, 4, 131,  0.0101
100, 7, 128,  0.0082
100, 10, 125,  0.0081
100, 14, 121,  0.0084
100, 16, 119,  0.0104
100, 21, 114,  0.012
100, 25, 110,  0.0099
100, 30, 105,  0.0083
100, 35, 100,  0.008
100, 40, 95,  0.0085
100, 45, 90,  0.01
100, 50, 85,  0.0103
100, 56, 79,  0.0098
100, 64, 71,  0.0115
100, 70, 65,  0.0086
100, 76, 59,  0.0107
100, 83, 52,  0.0098
100, 90, 45,  0.0083
100, 96, 39,  0.0086
100, 103, 32,  0.0084
100, 110, 25,  0.01
100, 117, 18,  0.0098
40.0, 124, 11,  0.0107
-50.0, 132, 3,  0.0082
-90.0, 138, -3,  0.0091
-100, 144, -9,  0.0104
-100, 148, -13,  0.0249
-100, 153, -18,  0.0183
-100, 156, -21,  0.0242
-100, 158, -23,  0.0525
-100, 154, -19,  0.0379
10.0, 144, -9,  0.0678
100, 131, 4,  0.0675
100, 125, 10,  0.0601
0.0, 130, 5,  0.0288
-70.0, 136, -1,  0.0262
-50.0, 138, -3,  0.0422
10.0, 136, -1,  0.0322
30.0, 134, 1,  0.0117
30.0, 133, 2,  0.0091
40.0, 132, 3,  0.008
30.0, 132, 3,  0.0085
30.0, 132, 3,  0.0106
10.0, 133, 2,  0.0105
0.0, 134, 1,  0.0088
10.0, 134, 1,  0.0102
-10.0, 135, 0,  0.0085
-20.0, 136, -1,  0.0084
-10.0, 136, -1,  0.0101
-10.0, 136, -1,  0.0099
-10.0, 136, -1,  0.008
10.0, 135, 0,  0.0083
0.0, 135, 0,  0.0084
0.0, 135, 0,  0.0103
20.0, 134, 1,  0.01
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0139
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0204
10.0, 134, 1,  0.0256
10.0, 134, 1,  0.0409
10.0, 134, 1,  0.0542
10.0, 134, 1,  0.0424
10.0, 134, 1,  0.0496
10.0, 134, 1,  0.0315
10.0, 134, 1,  0.0268
10.0, 134, 1,  0.0214
10.0, 134, 1,  0.0739
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0115
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0133
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.008
10.0, 134, 1,  0.009
10.0, 134, 1,  0.0107
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0106
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0118
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0078
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0107
10.0, 134, 1,  0.0126
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0112
10.0, 134, 1,  0.011
10.0, 134, 1,  0.0107
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0124
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0117
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0106
10.0, 134, 1,  0.0135
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0093
10.0, 134, 1,  0.0194
10.0, 134, 1,  0.0158
10.0, 134, 1,  0.0161
10.0, 134, 1,  0.0169
10.0, 134, 1,  0.0129
10.0, 134, 1,  0.0127
10.0, 134, 1,  0.016
10.0, 134, 1,  0.0179
10.0, 134, 1,  0.0143
10.0, 134, 1,  0.0091
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0244
10.0, 134, 1,  0.0185
10.0, 134, 1,  0.0092
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0116
10.0, 134, 1,  0.0088
10.0, 134, 1,  0.0078
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.01
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0117
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0131
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0115
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0078
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0129
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0079
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0092
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0078
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0111
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0216
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0121
10.0, 134, 1,  0.0114
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.009
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0117
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0079
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0119
10.0, 134, 1,  0.0139
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0106
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0091
10.0, 134, 1,  0.0079
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0123
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0228
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0123
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0121
10.0, 134, 1,  0.0107
10.0, 134, 1,  0.0091
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0107
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0079
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0118
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0078
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.01
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0078
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0106
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0079
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0091
10.0, 134, 1,  0.0079
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0125
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0106
10.0, 134, 1,  0.0119
10.0, 134, 1,  0.0088
10.0, 134, 1,  0.0171
10.0, 134, 1,  0.011
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0079
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0114
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0112
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.009
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0097
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.014
10.0, 134, 1,  0.0079
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.012
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0107
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0113
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0106
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0088
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0078
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0107
10.0, 134, 1,  0.0117
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0107
10.0, 134, 1,  0.009
10.0, 134, 1,  0.0079
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.01
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0196
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0123
10.0, 134, 1,  0.009
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0122
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0088
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0109
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0097
10.0, 134, 1,  0.0079
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0114
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0109
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.022
10.0, 134, 1,  0.0078
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.011
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0106
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0125
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0107
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0118
10.0, 134, 1,  0.0115
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0127
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.012
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0106
10.0, 134, 1,  0.0107
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0106
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0189
10.0, 134, 1,  0.0303
10.0, 134, 1,  0.0194
10.0, 134, 1,  0.0249
10.0, 134, 1,  0.0169
10.0, 134, 1,  0.0165
10.0, 134, 1,  0.0173
10.0, 134, 1,  0.0179
10.0, 134, 1,  0.0205
10.0, 134, 1,  0.0173
10.0, 134, 1,  0.0162
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.008
10.0, 134, 1,  0.018
10.0, 134, 1,  0.0188
10.0, 134, 1,  0.009
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0111
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0109
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0077
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0126
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0219
10.0, 134, 1,  0.0128
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0089
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0135
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0077
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0108
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0195
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0092
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0107
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0078
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0124
10.0, 134, 1,  0.0104
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0109
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.009
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0118
10.0, 134, 1,  0.0087
10.0, 134, 1,  0.0219
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0121
10.0, 134, 1,  0.0086
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.01
10.0, 134, 1,  0.011
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.011
10.0, 134, 1,  0.0103
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0106
10.0, 134, 1,  0.0085
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0098
10.0, 134, 1,  0.008
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.009
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0115
10.0, 134, 1,  0.0102
10.0, 134, 1,  0.0134
10.0, 134, 1,  0.0088
10.0, 134, 1,  0.0082
10.0, 134, 1,  0.0099
10.0, 134, 1,  0.01
10.0, 134, 1,  0.0101
10.0, 134, 1,  0.0083
10.0, 134, 1,  0.0081
10.0, 134, 1,  0.0084
10.0, 134, 1,  0.0105
10.0, 134, 1,  0.0104
